,hscode,hscode_4_so,mo_ta,top_5_retrieval,check
9578,85340090,8534,"SM00117#&Bảng mạch in điện tử 1 mặt 2 lớp, S201_RCL_TRUNK_W2_LDM_RH, M016200700#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9579,85340090,8534,"SM00150#&Bảng mạch in điện tử 1 mặt 2 lớp, S230_EV_DRL_LDM, M016325500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9580,85340090,8534,"SM00151#&Bảng mạch in điện tử 1 mặt 2 lớp, S230_RCL_QTR_LDM_LH, M016269300#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9581,85340090,8534,"SM00151#&Bảng mạch in điện tử 1 mặt 2 lớp, S230_RCL_QTR_LDM_RH, M016269400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9582,85340090,8534,"SM00152#&Bảng mạch in điện tử 1 mặt 2 lớp, S230_RCL_TAILGATE_LDM_LH , M016269500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9583,85340090,8534,"SM00152#&Bảng mạch in điện tử 1 mặt 2 lớp, S230_RCL_TAILGATE_LDM_RH, M016269600#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9584,85340090,8534,"SM00077#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2_RCL_IS_LAM_LH, M016182500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9585,85340090,8534,"SM00077#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2_RCL_IS_LAM_RH, M016182600#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9586,85340090,8534,"SM00076#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2_RCL_IS_LDM, M016182400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9587,85340090,8534,"SM00081-02#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2_RCL_OS_T/STOP_CTR_LAM_LH__PA, M016183300#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9588,85340090,8534,"SM00082-02#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2_RCL_OS_T/STOP_CTR_LAM_RH__PA, M016183400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9589,85340090,8534,"SM00085-02#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2_TURN_LAM_LH__PA, M016181700#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9590,85340090,8534,"SM00086#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2_TURN_LAM_RH__PA, M016181800#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9591,85340090,8534,"SM00074#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2i_DRL_PSTN_TURN_LDM_OPT1, M016195900#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9592,85340090,8534,"SM00075#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2i_DRL_PSTN_TURN_LDM_OPT2, M016196000#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9593,85340090,8534,"SM00078#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2i_RCL_OS_LDM_LH, M016185400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9594,85340090,8534,"SM00102#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_RCL_OPT_STOP_UPR_LDM_LH, M016236000#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9595,85340090,8534,"SM00079#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2i_RCL_OS_LDM_RH, M016185500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9596,85340090,8534,"SM00103#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_RCL_OPT_STOP_UPR_LDM_RH, M016236100#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9597,85340090,8534,"SM00080#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2i_RCL_STOP_LAM_LH, M016185600#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9598,85340090,8534,"SM00108#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_RCL_OPT_TAIL_LWR_LAM_LH, M016236600#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9599,85340090,8534,"SM00109#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_RCL_OPT_TAIL_LWR_LAM_RH, M016236700#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9600,85340090,8534,"SM00080#&Bảng mạch in điện tử 1 mặt 2 lớp, SP2i_RCL_STOP_LAM_RH, M016185700#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9601,85340090,8534,"SM00087-01#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_SU2i_LWB_F_FOG_LDM_LH, M016221300#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9602,85340090,8534,"SM00088-01#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_SU2i_LWB_F_FOG_LDM_RH, M016221400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9603,85340090,8534,"SM00089#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_CHMSL_LAM_LDM, M016204200#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9604,85340090,8534,"SM00040#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT1_IB_BOT_LAM_LH, M016234900#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9605,85340090,8534,"SM00113#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_F_FOG_LWR_LAM_LH, M016222100#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9606,85340090,8534,"SM00113#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_F_FOG_LWR_LAM_RH, M016222200#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9607,85340090,8534,"SM00040#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT1_IB_BOT_LAM_RH, M016235000#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9608,85340090,8534,"SM00112#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_F_FOG_UPR_LAM_LH, M016221900#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9609,85340090,8534,"SM00112#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_F_FOG_UPR_LAM_RH, M016222000#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9610,85340090,8534,"SM00093#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_LDM_LH, M016202200#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9611,85340090,8534,"SM00094#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_LDM_RH, M016202300#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9612,85340090,8534,"SM00091#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STD_TAIL_CTR_LAM_LH, M016201400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9613,85340090,8534,"SM00091#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STD_TAIL_CTR_LAM_RH, M016201500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9614,85340090,8534,"SM00090#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STD_TAIL_LWR_LAM_LH, M016201200#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9615,85340090,8534,"SM00090#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STD_TAIL_LWR_LAM_RH, M016201300#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9616,85340090,8534,"SM00092#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STD_TAIL_UPR_LAM_LH, M016201600#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9617,85340090,8534,"SM00092#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STD_TAIL_UPR_LAM_RH, M016201700#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9618,85340090,8534,"SM00096#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STOP_LWR_LAM_LH, M016203200#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9619,85340090,8534,"SM00096#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STOP_LWR_LAM_RH, M016203300#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9620,85340090,8534,"SM00095#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STOP_UPR_LAM_LH, M016203000#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9621,85340090,8534,"SM00095#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_IS_OPT_STOP_UPR_LAM_RH, M016203100#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9622,85340090,8534,"SM00098#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_OS_OPT_LDM_LH, M016203400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9623,85340090,8534,"SM00125#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_OS_OPT_LDM_RH, M016203500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9624,85340090,8534,"SM00097#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_OS_OPT_STD_TAIL_UPR_LAM_LH, M016202000#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9625,85340090,8534,"SM00097#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_OS_OPT_STD_TAIL_UPR_LAM_RH, M016202100#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9626,85340090,8534,"SM00100#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_OS_OPT_STOP_LWR_LAM_LH, M016204000#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9627,85340090,8534,"SM00100#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_OS_OPT_STOP_LWR_LAM_RH, M016204100#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9628,85340090,8534,"SM00099#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_OS_OPT_STOP_UPR_LAM_LH, M016203800#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9629,85340090,8534,"SM00099#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_LWB_RCL_OS_OPT_STOP_UPR_LAM_RH, M016203900#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9630,85340090,8534,"SM00104#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_RCL_OPT_STOP_CTR_LAM_LH, M016236200#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9631,85340090,8534,"SM00105#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_RCL_OPT_STOP_CTR_LAM_RH, M016236300#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9632,85340090,8534,"SM00106#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_RCL_OPT_STOP_LWR_LAM_LH, M016236400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9633,85340090,8534,"SM00107#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2i_RCL_OPT_STOP_LWR_LAM_RH, M016236500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9634,85340090,8534,"SM00039#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT1_IB_TOP_LAM_LH, M016234700#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9635,85340090,8534,"SM00039#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT1_IB_TOP_LAM_RH, M016234800#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9636,85340090,8534,"SM00037#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT1_LDM, M016234400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9637,85340090,8534,"SM00038#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT1_OB_LAM_LH, M016234500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9638,85340090,8534,"SM00038#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT1_OB_LAM_RH, M016234600#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9639,85340090,8534,"SM00046#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT2_IB_BOT_LAM_LH, M016235600#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9640,85340090,8534,"SM00047#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT2_IB_BOT_LAM_RH, M016235700#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9641,85340090,8534,"SM00044#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT2_IB_TOP_LAM_LH, M016235400#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9642,85340090,8534,"SM00045#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT2_IB_TOP_LAM_RH, M016235500#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9643,85340090,8534,"SM00041#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT2_LDM, M016235100#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9644,85340090,8534,"SM00042#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT2_OB_LAM_LH, M016235200#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9645,85340090,8534,"SM00043#&Bảng mạch in điện tử 1 mặt 2 lớp, SU2id_DRL_PSTN_OPT2_OB_LAM_RH, M016235300#&VN","[8549, 98260000, 38180000, 7607, 3702]",False
9646,85340090,8534,"AC00162-02#&Bảng mạch PCB chưa gắn linh kiện, 65A-04965_PCB_FD_HB4#&VN","[9821, 9840, 9849, 7102, 9834]",False
9647,85340090,8534,"AC00163-02#&Bảng mạch PCB chưa gắn linh kiện, 65A-04966_PCB_PD_HB4_2P#&VN","[9821, 9840, 9849, 7102, 9834]",False
9648,85340090,8534,"AC00160-01#&Bảng mạch PCB chưa gắn linh kiện, 65C-03044_PCB_FB_HB4_(+)#&VN","[9821, 9840, 9849, 7102, 9834]",False
9649,85340090,8534,"AC00161-01#&Bảng mạch PCB chưa gắn linh kiện, 65C-03045_PCB_FB_HB4_(-)#&VN","[9821, 9840, 9849, 7102, 9834]",False
9650,85361099,8536,"Cầu chì dùng cho máy đúc, điện áp 500V, xuất xứ: Mexico, SCR FUSE 250A (FWH-250A), 5043-005900","[8454, 88010000, 8536, 2824, 8535]",True
9651,85361099,8536,"Cầu chì dùng cho máy đúc, điện áp 500V, xuất xứ: Mexico, SCR FUSE 300A  (FWH-300A), 5043-006000","[8454, 88010000, 8536, 2824, 8535]",True
9652,85361099,8536,"Cầu chì dùng cho máy đúc, điện áp 500V, xuất xứ: Mexico, SCR FUSE 300A (FWH-300A), 5043-006000","[8454, 88010000, 8536, 2824, 8535]",True
9653,85361099,8536,".#&Cầu chì bán dẫn 100A 690V 100FE, điện áp 690V, dòng điện 100A","[2824, 26070000, 8486, 88010000, 7804]",False
9654,85362012,8536,".#&Aptomat  model  BKJ63N , 2P, dòng điện 16A ,điện áp 220v, loại hộp đúc,  dùng đóng/ ngắt điện trong máy. Mới 100%","[8535, 8454, 8536, 8436, 8480]",True
9655,85362013,8536,".#&Cầu dao tự động dạng khối ABN53c 50A, 3 pha, dòng điện 50A, dùng để đóng ngắt mạch điện tự động","[8536, 8535, 9032, 8471, 9201]",True
9656,85363010,8536,"NPL188#&Bộ chống sét dùng cho đèn Led, EFL SUB SPD 277VAC Module, KETKRS1K0A0002R0","[98160000, 98160000, 3811, 9006, 3304]",False
9657,85363010,8536,"NPL188#&Bộ chống sét dùng cho đèn Led, KSD-20010HX,20KV, 100VAC ~ 277VAC,7A,  SPD, KETKRS1K0A00001R0","[98160000, 98160000, 3811, 9006, 3304]",False
9658,85363010,8536,"NPL188#&Bộ chống sét dùng cho đèn Led, KETKRS1K5C00001R0 [KSD-20010ZX] (tái xuất từ mục 3 tờ khai 104622023330/E31 ngày 01/04/2022)#&VN","[98160000, 98160000, 9305, 9827, 9829]",False
9659,85363010,8536,"NPL188#&Bộ chống sét dùng cho đèn Led, KSD-20010LA MODULE [KSPSD20100010R0] (tái xuất từ mục 1 tờ khai 104402976750/E31 ngày 08/12/2021)#&VN","[98160000, 98160000, 8409, 86050000, 3811]",False
9660,85363010,8536,"NPL188#&Bộ chống sét dùng cho đèn Led , KSD-20010LZ MODULE, KSPSD20100040R0 (tái xuất từ mục 2 tờ khai 104639850560/E31 ngày 12/04/2022)#&VN","[98160000, 98160000, 9827, 9829, 3811]",False
9661,85363010,8536,"NPL188#&Bộ chống sét dùng cho đèn Led,SURGE PROTECTIVE DEVICE (PU-20KS10KHT) ,INVENTRONICS SPD, PU-20KS10KHT, 100~277VAC, 20kV,[XM25PU20KSP0] (TX từ mục 2 tk 104939067550/E31 ngày 30/08//2022)#&CN","[9827, 9829, 98160000, 98160000, 98280000]",False
9662,85363010,8536,"NPL188#&Bộ chống sét dùng cho đèn Led, KSD-20010HX,20KV, 100VAC ~ 277VAC,7A,  SPD, KETKRS1K0A00001R0 (tái xuất từ mục 1 tờ khai 105335188340/E31 ngày 17/03/2023)#&VN","[98160000, 98160000, 86050000, 3811, 8536]",True
9663,85363090,8536,.#&Bo điều khiển cục nóng điều hòa không khí (Thiết bị bảo vệ mạch điện). Hàng mới 100%,"[8535, 7322, 8536, 9811, 8419]",True
9664,85363090,8536,.#&Bo điều khiển mặt lạnh điều hòa âm trần 24.000BTU (Thiết bị bảo vệ mạch điện). Hàng mới 100%,"[8418, 8535, 8536, 8529, 9032]",True
9665,85364140,8536,".#&Rơ le trung gian MY2N-GS DC24 BY OMZ, dòng điện 5A, điện áp 24V","[8536, 7501, 8105, 8535, 101]",True
9666,85364990,8536,".#&Rơ le trung gian GPL2L, nguồn điện: 24V, LV2 RELAY_LED GPL2L[DC24V] 2c, 5020-003980","[8601, 98260000, 8536, 7501, 8105]",True
9667,85364990,8536,".#&Rơ le trung gian GPL2L, nguồn điện: 24V, LV2 REALY _LED / GPL2L[DC24V] 2c, 5020-003980","[8601, 98260000, 8536, 7501, 8105]",True
9668,85364990,8536,".#&Rơ le trung gian HR705-4PL, nguồn điện: 24V, HR705-4PL[DC24V] MY4 RELAY _LED, 5020-16420A","[8601, 8536, 7501, 8105, 8514]",True
9669,85364990,8536,".#&Rơ le thời gian model AT11DN, kt: 48*48(mm), điện áp 110v-220v, dùng để cài đặt thời gian  rửa sản phẩm ( thiết bị trong máy rửa siêu âm). Mới 100%","[8535, 6910, 9110, 9103, 3922]",False
9670,85364990,8536,".#&Rơ le trung gian  model RUS4S-220A, 14 chân, điện áp 220v, dòng điện 6a, dùng ngắt các thiết bị điện có trong hệ thống khi không sử dụng nữa để tránh lãng phí nguồn năng lượng k cần thiết.Mới 100%","[8535, 8536, 8513, 8514, 27160000]",True
9671,85364990,8536,".#&Rơ le thời gian TB35-N, điện áp 220V","[8536, 9105, 9103, 9104, 9109]",True
9672,85364990,8536,".#&Rơ le nhiệt MT-32 (18-25A), dòng điện 18-25A","[7002, 7013, 3206, 9026, 101]",False
9673,85364990,8536,".#&Rơ le điện tử dùng cho tủ điện (Không phải rơ le kỹ thuật số), điện áp AC220V, mã hàng: WYT3H3C60Z4, NSX: WOONYOUNG. Hàng mới 100%","[8536, 8545, 9706, 6111, 6909]",True
9674,85364990,8536,".#&Rơ le điện tử dùng cho tủ điện (Không phải rơ le kỹ thuật số), điện áp AC220V, mã hàng: WYT3H3C80Z4, NSX: WOONYOUNG. Hàng mới 100%","[8536, 8545, 9706, 6111, 6909]",True
9675,85365020,8536,".#&Công tắc đóng ngắt mạch dùng cho tủ điện (loại tự động đóng ngắt khi quá tải), điện áp: 220V, 5A. mã hàng: HYCRE30R1R,NSX: Hanyoung NUX. Hàng mới 100%","[8536, 8535, 6111, 9818, 8704]",True
9676,85365020,8536,".#&Công tắc đóng ngắt mạch dùng cho tủ điện (loại tự động ngắt khi quá tải), điện áp: 120-220V,3A. mã hàng: KBL30EML3C11, NSX: KOINO. Hàng mới 100%","[8536, 8535, 9818, 9706, 6111]",True
9677,85365051,8536,.#&Công tắc OMINSU,"[8487, 8535, 8536, 101, 102]",True
9678,85365061,8536,"Công tắc đôi (linh kiện sản xuất điện thoại di động),3V, <50mA /VDS0030-1380010/(SKSWCJE010). Hàng mới 100%","[9840, 9834, 9706, 9821, 9849]",False
9679,85365061,8536,"Công tắc đôi (linh kiện sản xuất điện thoại di động),10MicroA, 2VDC đến 20 mA, 15VDC/VDS0055-1380010/(EVPAW8KAJ). Hàng mới 100%","[9840, 9834, 9706, 9821, 98280000]",False
9680,85365061,8536,"Công tắc đôi (linh kiện sản xuất điện thoại di động),10MicroA, 2VDC đến 20 mA, 15VDC /VDS0055-1380010/(EVPAW8KAJ). Hàng mới 100%","[9840, 9834, 9706, 9821, 98280000]",False
9681,85365061,8536,"Công tắc đôi (linh kiện sản xuất điện thoại di động),3V, <50mA /VDS0030-1380010/(SKSWCJE010),Hàng mới 100%","[9840, 9834, 9706, 9821, 9849]",False
9682,85365061,8536,"Công tắc đôi (linh kiện sản xuất điện thoại di động),10MicroA, 2VDC đến 20 mA, 15VDC/MODEL:VDS0055-1380010/,(Hàng mới 100%)","[9840, 9834, 9706, 9821, 98280000]",False
9683,85365069,8536,NPL 06#&Công tắc đôi /VDS0030-1380010/(SKSWCJE010),"[7307, 7412, 76090000, 8487, 5803]",False
9684,85365069,8536,NPL 06#&Công tắc đôi /VDS0049-1380010/(LS129C4D-T),"[7307, 7412, 76090000, 8487, 5803]",False
9685,85365069,8536,NPL 06#&Công tắc đôi /VDS0059-1380010/(LS155D4D-T),"[7307, 7412, 76090000, 8487, 5803]",False
9686,85365069,8536,NPL 06#&Công tắc đôi /VDS0053-1380010/(LS129C4D1-T),"[7307, 7412, 76090000, 8487, 5803]",False
9687,85365069,8536,NPL 06#&Công tắc đôi /VDS0055-1380010/(EVPAW8KAJ),"[7307, 7412, 76090000, 8487, 5803]",False
9688,85365069,8536,NPL 06#&Công tắc đôi /VDS0030-1380010/,"[7307, 7412, 76090000, 8487, 5803]",False
9689,85365069,8536,"NPL 06#&Công tắc đôi /VDS0030-1380010/(SKSWCJE010). Tái xuất mục 01, TK: 105203561520/E31/18BC (04/01/2023)#&CN","[8807, 9305, 813, 6005, 8708]",False
9690,85365096,8536,".#&Công tắc chuyển mạch model MRT-MR2A1AOER, kt: phi22, điện áp 110v-220v, dòng điện 3A, dùng để chuyển đổi vị trí đóng ngắt ( dùng trong máy rửa siêu âm). Mới 100%#&KR","[8535, 8457, 8536, 8477, 8436]",True
9691,85365096,8536,".#&Nút ấn nấm model NP2-EW, kt: phi22, điện áp 110v-220v, dòng điện 3A, dùng để đóng mạch điện ( dùng trong máy rửa siêu âm) . Mới 100%","[8535, 8536, 8514, 8417, 3923]",True
9692,85365096,8536,".#&Công tắc MC 12B, điện áp 220V,dòng điện 3A, công dụng: thực hiện việc đóng ngắt thường xuyên các mạch điện có dòng điện ngắt không vượt quá giới hạn dòng điện quá tải của mạch điện.Mới 100%","[8536, 8535, 1004, 8534, 1002]",True
9693,85365096,8536,".#&Nút ấn  model  MRE 25M1G , kt: phi22, điện áp 220v, dòng điện 3A, dùng để  ngắt tạm thời  mạch điện ( dùng trong máy rửa siêu âm). Mới 100%","[8535, 8536, 8514, 8417, 3923]",True
9694,85365096,8536,".#&Nút ấn XA2EC31, dòng điện 10A, dùng để đóng ngắt mạch điện tự động","[8536, 8535, 8309, 3923, 8514]",True
9695,85365096,8536,".#&Công tắc hành trình KLCA12, dòng điện 10A, dùng để đóng ngắt mạch điện tự động","[8536, 8535, 8487, 8514, 8207]",True
9696,85365096,8536,".#&Khởi động từ MC-9b AC220V, dòng điện 9A, điện áp 220V, dùng để đóng ngắt mạch điện tự động","[8536, 8511, 8535, 8505, 8514]",True
9697,85365096,8536,".#&Nút nhấn đèn led CRX-G30MDG, điện áp 12-24V, dòng điện 10A, màu xanh, dùng đóng ngắt mạch điện tự động","[8536, 8535, 98160000, 98160000, 8309]",True
9698,85365099,8536,".#&Cảm biến đóng ngắt D-A93 (dùng để đóng ngắt hành trình xylanh),hàng mới 100%","[8536, 8465, 8535, 8207, 8474]",True
9699,85365099,8536,.#&Khởi động từ cục nóng máy Chiller 200.000BTU (Thiết bị đóng ngắt mạch điện). Hàng mới 100%,"[8511, 8536, 8419, 8535, 8516]",True
9700,85365099,8536,.#&Khởi động từ cục nóng máy Chiller 250.000BTU (Thiết bị đóng ngắt mạch điện). Hàng mới 100%,"[8511, 8536, 8419, 8535, 8516]",True
9701,85365099,8536,".#&Khởi động từ LS MC-22b AC220V, dòng điện 22A, điện áp 220V, dùng để đóng ngắt mạch điện tự động","[8536, 8511, 8535, 8505, 8514]",True
9702,85365099,8536,".#&Khởi động từ MC-18b AC220V, dòng điện 18A, điện áp 220V, dùng để đóng ngắt mạch điện tự động","[8536, 8511, 8535, 8505, 8514]",True
9703,85365099,8536,".#&Khởi động từ MC-22b AC220V, điện áp 220V, dòng điện 22A, dùng để đóng ngắt mạch điện tự động","[8536, 8511, 8535, 8505, 8514]",True
